__id,reportguid,officerguid,event_date_time,cr_or_event,event_class,event_class_description,district_of_occurrence,bureau,reason_counteract,reason_claim_injury,reason_protective_instrument,reason_firearm_discharge,reason_canine,reason_firearm_accidental,reason_officer_assaulted,reason_pointing,reason_physical_efforts,reason_animal_involved,reason_animalinvolvedhumane,reason_animalinvolvedvicious,animal_type,animaltypeother,animal_force_used,animal_force_used_other,activity_arrest,activity_defend,activity_demo,activity_eep,activity_warrant,activity_transport,activity_stop,activity_investigative,activity_swat_operation,activity_sert_operation,subj_race,subj_gender,subj_age,subj_age_unknown,subj_height,subj_weight,subj_alcohol,subj_drugs,subj_drug_type,subj_drug_type_other,subj_possible_mental_illness,subject_injury_bruise_soreness,subject_injury_broken_bones,subject_injury_laceration,subject_injury_bite,subject_injury_gunshot,subject_injury_taser_mark,suspect_injury_unrelated_to_police,subject_injury_none,subject_treated_decon,subject_treated_firstaid,subject_treated_police_firstaid,subject_treated_ems_firstaid,subject_treated_hospital,subject_treated_refused,subject_treated_none,subj_feet,subj_hands_fists,subj_strike,subj_handgun_pointed,subj_handgun_discharged,subj_knife,subj_oc_aerosol_pointed,subj_oc_aerosol_discharged,subj_shotgun_rifle_pointed,subj_shotgun_rifle_discharged,subj_vehicle,subj_pepperball_pointed,subj_pepperball_discharged,ofc_race,ofc_gender,ofc_age,ofc_district_unit_of_assignment,ofc_assaulted,ofc_ambushed,ofc_injury_bruise_soreness,ofc_injury_broken_bones,ofc_injury_laceration_abrasion,ofc_injury_bite,ofc_injury_gunshot,ofc_injury_taser_mark,ofc_injury_none,ofc_treated_decon,ofc_treated_firstaid,ofc_treated_police_firstaid,ofc_treated_ems_firstaid,ofc_treated_hospital,ofc_treated_refused,ofc_treated_none,ofc_asp,ofc_canine,ofc_cew_pointed,ofc_cew_discharged,ofc_flashlight,ofc_feet,ofc_hands_fists,ofc_strike,ofc_control_technique,ofc_non_compliant_escort,ofc_handgun_pointed,ofc_handgun_discharged,ofc_knife,ofc_oc_aerosol_pointed,ofc_oc_aerosol_discharged,ofc_shotgun_rifle_pointed,ofc_shotgun_rifle_discharged,ofc_vehicle,ofc_pepperball_pointed,ofc_pepperball_discharged,ofc_cew_cartridge,ofc_cew_stun,ofc_cew_point_of_impact,ofc_cew_point_of_impact_2,ofc_cew_of_cartridges,_row_index,_loaded_at
row-np87~ihds-2kjc,701C68AA-B99D-45B1-B4D3-11C913E6571D,6B748114-A75D-4307-AB14-1EC225889634,2026/04/02 15:02:00.000000000,260014132,0812,ASSAULT & BATTERY - POLICE OFFICER,6D,PSB,f,t,t,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,15,False,600,260,f,f,None,None,t,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Female,33,6D,t,f,False,False,True,False,False,False,f,False,False,False,False,False,False,t,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,t,f,back,back,2,24311,2026-04-09T06:00:22.868757
row-5fr9~zf6j-7jmi,C97717FE-9D05-4AB3-B6B1-9F53C5813D2C,C91E12D7-DD22-442D-97A0-0A518697DE61,2026/03/11 15:47:00.000000000,260010782,2413,DISORDERLY CONDUCT,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,26,False,601,190,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,46,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24312,2026-04-09T06:00:22.868757
row-sr6p-rqtf~zb88,E64DD74C-0F94-4B0E-8097-321537D4DA4F,4B95306F-622D-425A-9C95-43D3570E7725,2026/03/15 02:28:00.000000000,260011271,0411,AGG ASSLT FIREARM CITIZEN,3D,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,f,f,f,f,f,f,f,t,f,f,Black,Male,44,False,507,170,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,Male,41,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24313,2026-04-09T06:00:22.868757
row-cf7k-8w57_r946,4C00F989-AD0A-4787-90CF-9D3B599CD03B,7E22B951-2688-4938-9448-CA91C8F86126,2026/03/21 21:53:00.000000000,260012349,2737,TRESPASSING,2D,SOB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,22,False,505,113,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,Black,Male,37,TOD,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24314,2026-04-09T06:00:22.868757
row-875c-29i9~kupk,422862C3-C7FC-40D7-B855-207776314490,F618A94E-7B66-44D6-80D5-3C9397D191B2,2026/04/01 05:48:00.000000000,P2600093711,3011,DEER DEAD/INJURED ROADWAY,2D,PSB,f,f,f,f,f,f,f,f,f,t,t,f,Deer,None,Handgun,None,f,f,f,f,f,f,f,f,f,f,None,None,,None,,,f,f,None,None,f,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,White,Male,23,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,f,f,None,None,,24315,2026-04-09T06:00:22.868757
row-rddf~tzgi_ez9b,4C00F989-AD0A-4787-90CF-9D3B599CD03B,95F4707A-662F-42D7-9957-F28899D5ECC9,2026/03/21 21:53:00.000000000,260012349,2737,TRESPASSING,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,22,False,505,113,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,Black,Male,25,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24316,2026-04-09T06:00:22.868757
row-f9qe_6hwc_fjtm,C2257BC2-56CF-48A4-A42B-425EC2E596FB,C91E9028-6660-4249-80D3-2E753F7C1AE2,2026/03/11 20:01:00.000000000,260010828,0511,BURG FORCE-RES/NIGHT,3D,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,f,f,f,f,f,f,f,t,f,f,Black,Male,37,False,602,180,f,f,None,None,f,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,46,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24317,2026-04-09T06:00:22.868757
row-8xm4-4n36~z4mm,313CCEEC-9FF4-4459-A3B5-68230DE09944,685C2AEE-C29F-45E0-9352-D4927798923C,2026/03/19 20:01:00.000000000,260012061,2942,MENTAL TRANSPORT,2D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,White,Male,31,False,511,275,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,39,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24318,2026-04-09T06:00:22.868757
row-t7zc_vwq5.8vr4,313CCEEC-9FF4-4459-A3B5-68230DE09944,E5E1E476-D655-4899-AD02-2C1561CD6AE7,2026/03/19 20:01:00.000000000,260012061,2942,MENTAL TRANSPORT,2D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,White,Male,31,False,511,275,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,56,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24319,2026-04-09T06:00:22.868757
row-6uuj-i78d~swh7,BA2CB573-2AE5-4E5A-9FBA-0B3A23C700FE,BEDDA855-02F6-4353-95E1-42844CFC3D92,2026/03/16 18:25:00.000000000,260011497,0822,SIMPLE ASSAULT - PO,2D,PSB,f,t,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,39,False,507,200,f,f,None,None,t,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,26,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24320,2026-04-09T06:00:22.868757
row-sfdm-h88p~55rb,701C68AA-B99D-45B1-B4D3-11C913E6571D,78C74EA7-4355-40AE-BA98-6351662AB678,2026/04/02 15:02:00.000000000,260014132,0812,ASSAULT & BATTERY - POLICE OFFICER,6D,PSB,f,t,t,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,15,False,600,260,f,f,None,None,t,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,25,6D,t,f,False,False,True,False,False,False,f,False,False,False,False,False,False,t,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24321,2026-04-09T06:00:22.868757
row-cini-72wc.bku6,BA2CB573-2AE5-4E5A-9FBA-0B3A23C700FE,7E1F83A5-B342-4B65-9548-3A680C4E4483,2026/03/16 18:25:00.000000000,260011497,0822,SIMPLE ASSAULT - PO,2D,PSB,f,t,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,39,False,507,200,f,f,None,None,t,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Black,Male,36,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24322,2026-04-09T06:00:22.868757
row-m36r~gspn~dg4h,E64DD74C-0F94-4B0E-8097-321537D4DA4F,1FCF031F-B3C4-4EC0-9C81-176C7BD1EA17,2026/03/15 02:28:00.000000000,260011271,0411,AGG ASSLT FIREARM CITIZEN,3D,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,f,f,f,f,f,f,f,t,f,f,Black,Male,44,False,507,170,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,Female,39,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24323,2026-04-09T06:00:22.868757
row-y7nn_nrxh~zn7g,B8A26A64-B2F1-4BFC-A840-C3DC671705E1,88B2C0B1-CFE9-4382-B0D2-ABC37A1BBDD0,2026/03/07 18:40:00.000000000,260010191,2938,POL INFORMATION,2D,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,f,f,f,f,f,f,f,t,f,f,White,Male,56,False,508,180,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,Black,Male,36,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24324,2026-04-09T06:00:22.868757
row-gfz8.ife9_6tq7,C2257BC2-56CF-48A4-A42B-425EC2E596FB,4DF0404B-2A3A-46B8-9AEE-6211A5C23F2D,2026/03/11 20:01:00.000000000,260010828,0511,BURG FORCE-RES/NIGHT,3D,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,f,f,f,f,f,f,f,t,f,f,Black,Male,37,False,602,180,f,f,None,None,f,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,24,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24325,2026-04-09T06:00:22.868757
row-exja.r6np~xnu6,415339C9-4AD8-4719-8395-54D6127BCB8F,8CF9FE50-850F-45D6-A959-46BD4B00E759,2026/03/17 15:29:00.000000000,260011630,2413,DISORDERLY CONDUCT,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,21,False,502,95,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,35,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24326,2026-04-09T06:00:22.868757
row-64p7-iewr_kadu,313CCEEC-9FF4-4459-A3B5-68230DE09944,9FC6A5F4-176C-4251-9FA5-22C0A4039C00,2026/03/19 20:01:00.000000000,260012061,2942,MENTAL TRANSPORT,2D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,White,Male,31,False,511,275,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,26,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24327,2026-04-09T06:00:22.868757
row-dsis_ua2e-e7gi,BA2CB573-2AE5-4E5A-9FBA-0B3A23C700FE,106BA4A9-887B-4BF1-B042-FA0FAC80E9FE,2026/03/16 18:25:00.000000000,260011497,0822,SIMPLE ASSAULT - PO,2D,PSB,f,t,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,39,False,507,200,f,f,None,None,t,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,32,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24328,2026-04-09T06:00:22.868757
