__id,reportguid,officerguid,event_date_time,cr_or_event,event_class,event_class_description,district_of_occurrence,bureau,reason_counteract,reason_claim_injury,reason_protective_instrument,reason_firearm_discharge,reason_canine,reason_firearm_accidental,reason_officer_assaulted,reason_pointing,reason_physical_efforts,reason_animal_involved,reason_animalinvolvedhumane,reason_animalinvolvedvicious,animal_type,animaltypeother,animal_force_used,animal_force_used_other,activity_arrest,activity_defend,activity_demo,activity_eep,activity_warrant,activity_transport,activity_stop,activity_investigative,activity_swat_operation,activity_sert_operation,subj_race,subj_gender,subj_age,subj_age_unknown,subj_height,subj_weight,subj_alcohol,subj_drugs,subj_drug_type,subj_drug_type_other,subj_possible_mental_illness,subject_injury_bruise_soreness,subject_injury_broken_bones,subject_injury_laceration,subject_injury_bite,subject_injury_gunshot,subject_injury_taser_mark,suspect_injury_unrelated_to_police,subject_injury_none,subject_treated_decon,subject_treated_firstaid,subject_treated_police_firstaid,subject_treated_ems_firstaid,subject_treated_hospital,subject_treated_refused,subject_treated_none,subj_feet,subj_hands_fists,subj_strike,subj_handgun_pointed,subj_handgun_discharged,subj_knife,subj_oc_aerosol_pointed,subj_oc_aerosol_discharged,subj_shotgun_rifle_pointed,subj_shotgun_rifle_discharged,subj_vehicle,subj_pepperball_pointed,subj_pepperball_discharged,ofc_race,ofc_gender,ofc_age,ofc_district_unit_of_assignment,ofc_assaulted,ofc_ambushed,ofc_injury_bruise_soreness,ofc_injury_broken_bones,ofc_injury_laceration_abrasion,ofc_injury_bite,ofc_injury_gunshot,ofc_injury_taser_mark,ofc_injury_none,ofc_treated_decon,ofc_treated_firstaid,ofc_treated_police_firstaid,ofc_treated_ems_firstaid,ofc_treated_hospital,ofc_treated_refused,ofc_treated_none,ofc_asp,ofc_canine,ofc_cew_pointed,ofc_cew_discharged,ofc_flashlight,ofc_feet,ofc_hands_fists,ofc_strike,ofc_control_technique,ofc_non_compliant_escort,ofc_handgun_pointed,ofc_handgun_discharged,ofc_knife,ofc_oc_aerosol_pointed,ofc_oc_aerosol_discharged,ofc_shotgun_rifle_pointed,ofc_shotgun_rifle_discharged,ofc_vehicle,ofc_pepperball_pointed,ofc_pepperball_discharged,ofc_cew_cartridge,ofc_cew_stun,ofc_cew_point_of_impact,ofc_cew_point_of_impact_2,ofc_cew_of_cartridges,_row_index,_loaded_at
row-cks6_hs6t.ytet,66C9E3AC-D46B-41F6-B02B-A28A919FD1D0,8827D7BA-2FE2-48EF-A34B-38F34AAE6C93,2026/03/07 02:05:00.000000000,260010098,0811,ASSAULT & BATTERY - CITIZEN,6D,PSB,f,t,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,16,False,505,120,f,f,None,None,f,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,34,6D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24329,2026-04-12T06:00:21.964795
row-qhqt~kh82-34su,13D0D045-9DA8-4FAB-85AA-DDD344FE3E57,3B2126C8-B7F4-4E9E-B662-3757462BE8D1,2026/04/04 17:35:00.000000000,260014445,2737,TRESPASSING,6D,PSB,f,t,t,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,56,False,508,170,f,f,None,None,f,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,25,6D,f,f,True,False,True,False,False,False,f,False,False,False,False,False,False,t,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,f,f,None,None,,24330,2026-04-12T06:00:21.964795
row-zv2p~ah8i_qnri,13D0D045-9DA8-4FAB-85AA-DDD344FE3E57,436AF02B-3DEB-44F4-84BE-4DE53FD7FC7C,2026/04/04 17:35:00.000000000,260014445,2737,TRESPASSING,6D,PSB,f,t,t,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,56,False,508,170,f,f,None,None,f,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Black,Male,27,6D,f,f,False,False,True,False,False,False,f,False,False,False,False,False,False,t,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24331,2026-04-12T06:00:21.964795
row-ctg5_9cyu-8mdu,7692DC9B-D7B5-4DC4-8C88-BE7E5254FA34,4D3085FC-EF82-4924-B5AB-F524DB7B3275,2026/04/04 19:42:00.000000000,260014458,0411,AGG ASSLT FIREARM CITIZEN,5D,SOB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Other,Male,16,False,510,125,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,34,SOD,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,f,f,None,None,,24332,2026-04-12T06:00:21.964795
row-ru2c-axwc-x4ty,5B200FDF-CD5D-4E30-938A-1C0A0E6A4CD9,90CC2190-17B6-47CE-828C-F6F11BB6218A,2026/03/22 00:56:00.000000000,P2600082970,3011,DEER DEAD/INJURED ROADWAY,1D,PSB,f,f,f,f,f,f,f,f,f,t,t,f,Deer,None,Handgun,None,f,f,f,f,f,f,f,f,f,f,None,None,,None,,,f,f,None,None,f,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,White,Male,46,1D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,f,f,None,None,,24333,2026-04-12T06:00:21.964795
row-qm66-uajb~6pg3,13D0D045-9DA8-4FAB-85AA-DDD344FE3E57,33B201E2-4B3E-4D9D-A007-3446D121B30C,2026/04/04 17:35:00.000000000,260014445,2737,TRESPASSING,6D,PSB,f,t,t,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,56,False,508,170,f,f,None,None,f,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,35,6D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24334,2026-04-12T06:00:21.964795
row-bmsm~jm4e.rmch,7692DC9B-D7B5-4DC4-8C88-BE7E5254FA34,661EB54D-42A3-4A6F-974E-A7AC342E682F,2026/04/04 19:42:00.000000000,260014458,0411,AGG ASSLT FIREARM CITIZEN,5D,SOB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Other,Male,16,False,510,125,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Unknown,Male,31,SOD,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,f,f,None,None,,24335,2026-04-12T06:00:21.964795
row-nstz.aph9_cubm,BC892087-408A-4FF4-90AE-E26FD39DB495,2A72C8E6-B550-4879-BF91-4B7D12E8E833,2026/03/31 13:01:00.000000000,260013516,0431,AGG ASSLT OTHER WPN CITIZEN,4D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,White,Male,33,False,503,136,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,White,Male,34,4D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,f,f,None,None,,24336,2026-04-12T06:00:21.964795
row-ir9z~fb8s~cxub,99C1E7F4-BDF7-4A1A-AED1-DC9801769A88,6C3EB608-7BEF-4B43-AE29-FA6691C73A52,2026/03/30 13:29:00.000000000,260013624,0623,LARCENY SHOPLIFTING $50 - $199,4D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,17,False,601,180,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,48,4D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24337,2026-04-12T06:00:21.964795
row-6reh.2pcv.7p4h,55FD3164-6D44-4A31-A7A2-946CBCCCB0FD,EC142C69-AF20-437A-981D-9C4194D72D7D,2026/03/26 07:36:00.000000000,P2600087459,3011,DEER DEAD/INJURED ROADWAY,1D,PSB,f,f,f,f,f,f,f,f,f,t,t,f,Deer,None,Handgun,None,f,f,f,f,f,f,f,f,f,f,None,None,,None,,,f,f,None,None,f,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,White,Male,52,1D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,f,f,None,None,,24338,2026-04-12T06:00:21.964795
