__id,reportguid,officerguid,event_date_time,cr_or_event,event_class,event_class_description,district_of_occurrence,bureau,reason_counteract,reason_claim_injury,reason_protective_instrument,reason_firearm_discharge,reason_canine,reason_firearm_accidental,reason_officer_assaulted,reason_pointing,reason_physical_efforts,reason_animal_involved,reason_animalinvolvedhumane,reason_animalinvolvedvicious,animal_type,animaltypeother,animal_force_used,animal_force_used_other,activity_arrest,activity_defend,activity_demo,activity_eep,activity_warrant,activity_transport,activity_stop,activity_investigative,activity_swat_operation,activity_sert_operation,subj_race,subj_gender,subj_age,subj_age_unknown,subj_height,subj_weight,subj_alcohol,subj_drugs,subj_drug_type,subj_drug_type_other,subj_possible_mental_illness,subject_injury_bruise_soreness,subject_injury_broken_bones,subject_injury_laceration,subject_injury_bite,subject_injury_gunshot,subject_injury_taser_mark,suspect_injury_unrelated_to_police,subject_injury_none,subject_treated_decon,subject_treated_firstaid,subject_treated_police_firstaid,subject_treated_ems_firstaid,subject_treated_hospital,subject_treated_refused,subject_treated_none,subj_feet,subj_hands_fists,subj_strike,subj_handgun_pointed,subj_handgun_discharged,subj_knife,subj_oc_aerosol_pointed,subj_oc_aerosol_discharged,subj_shotgun_rifle_pointed,subj_shotgun_rifle_discharged,subj_vehicle,subj_pepperball_pointed,subj_pepperball_discharged,ofc_race,ofc_gender,ofc_age,ofc_district_unit_of_assignment,ofc_assaulted,ofc_ambushed,ofc_injury_bruise_soreness,ofc_injury_broken_bones,ofc_injury_laceration_abrasion,ofc_injury_bite,ofc_injury_gunshot,ofc_injury_taser_mark,ofc_injury_none,ofc_treated_decon,ofc_treated_firstaid,ofc_treated_police_firstaid,ofc_treated_ems_firstaid,ofc_treated_hospital,ofc_treated_refused,ofc_treated_none,ofc_asp,ofc_canine,ofc_cew_pointed,ofc_cew_discharged,ofc_flashlight,ofc_feet,ofc_hands_fists,ofc_strike,ofc_control_technique,ofc_non_compliant_escort,ofc_handgun_pointed,ofc_handgun_discharged,ofc_knife,ofc_oc_aerosol_pointed,ofc_oc_aerosol_discharged,ofc_shotgun_rifle_pointed,ofc_shotgun_rifle_discharged,ofc_vehicle,ofc_pepperball_pointed,ofc_pepperball_discharged,ofc_cew_cartridge,ofc_cew_stun,ofc_cew_point_of_impact,ofc_cew_point_of_impact_2,ofc_cew_of_cartridges,_row_index,_loaded_at
row-s92s~aixt~386w,7E4EB2AB-AB35-452F-BEE7-7674F4B4F8B9,9A9A93B7-0D12-4000-9807-A400C8C13846,2026/03/30 19:20:00.000000000,260013698,0822,SIMPLE ASSAULT - PO,3D,PSB,f,t,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Female,24,False,502,105,f,t,Unknown,None,f,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,33,3D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24425,2026-04-19T07:00:26.731868
row-txwc.5yr9_6zt4,8061A8AC-83E4-40B1-848E-18CEAEFF870E,FC99EB54-D043-4CD6-81D8-642321BBE5EA,2026/04/05 12:45:00.000000000,260014552,2742,EX PARTE/PROTECT. ORDER VIOL.,3D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,39,False,509,190,f,t,PCP,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Female,31,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24426,2026-04-19T07:00:26.731868
row-f9j2-93aq_ci27,8061A8AC-83E4-40B1-848E-18CEAEFF870E,6DE4A3E1-DDD6-429A-A3BE-1DE8389961C6,2026/04/05 12:45:00.000000000,260014552,2742,EX PARTE/PROTECT. ORDER VIOL.,3D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,39,False,509,190,f,t,PCP,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,37,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24427,2026-04-19T07:00:26.731868
row-rijw-nbt8_eak5,3B78B00A-C149-40A3-A915-60AFCC02B667,0D11C993-78E5-4C6E-8FF2-69AA60EE7C14,2026/04/05 01:54:00.000000000,260014493,0812,ASSAULT & BATTERY - POLICE OFFICER,6D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,36,False,509,240,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Two or More,Male,36,5D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24428,2026-04-19T07:00:26.731868
row-cvdz_zz6n_e46q,3B78B00A-C149-40A3-A915-60AFCC02B667,BB5C6005-7DB2-4F4B-A9F5-93A35DEB3535,2026/04/05 01:54:00.000000000,260014493,0812,ASSAULT & BATTERY - POLICE OFFICER,6D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,36,False,509,240,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,36,4D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24429,2026-04-19T07:00:26.731868
row-cjrz_iei9~92cc,A46E1E60-F77E-4F81-B0D1-B4C384FB1E9A,A4AD3C7A-F40D-4474-B5BA-4E6170574BBA,2026/04/07 10:30:00.000000000,260014826,1511,WEAPON CONCEALED HANDGUN,Out of County,ISB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,16,False,507,140,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Female,42,SID,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24430,2026-04-19T07:00:26.731868
row-mm4n~22jr~r6z5,7E4EB2AB-AB35-452F-BEE7-7674F4B4F8B9,6874E74B-FED4-4ABA-AB39-0C1B3660CC38,2026/03/30 19:20:00.000000000,260013698,0822,SIMPLE ASSAULT - PO,3D,PSB,f,t,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Female,24,False,502,105,f,t,Unknown,None,f,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,35,3D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24431,2026-04-19T07:00:26.731868
row-dknn-kid6.sqba,3B78B00A-C149-40A3-A915-60AFCC02B667,66AA1C35-0A48-4C6C-A391-B678312FFDD5,2026/04/05 01:54:00.000000000,260014493,0812,ASSAULT & BATTERY - POLICE OFFICER,6D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,36,False,509,240,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,35,6D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24432,2026-04-19T07:00:26.731868
row-8tat~k9q2.78ex,3B78B00A-C149-40A3-A915-60AFCC02B667,24A80296-4400-4A75-A469-1147C78FC1E8,2026/04/05 01:54:00.000000000,260014493,0812,ASSAULT & BATTERY - POLICE OFFICER,6D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,36,False,509,240,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,22,6D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24433,2026-04-19T07:00:26.731868
row-iv73~m752~nft4,3B78B00A-C149-40A3-A915-60AFCC02B667,1F40AAFD-58D7-4BCF-A408-0FD6EE9801EB,2026/04/05 01:54:00.000000000,260014493,0812,ASSAULT & BATTERY - POLICE OFFICER,6D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,36,False,509,240,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,Male,27,6D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24434,2026-04-19T07:00:26.731868
row-ntbw.s549_y5yy,A46E1E60-F77E-4F81-B0D1-B4C384FB1E9A,631F7179-155F-4516-B9C8-E26EF0588154,2026/04/07 10:30:00.000000000,260014826,1511,WEAPON CONCEALED HANDGUN,Out of County,ISB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,16,False,507,140,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Female,35,SID,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24435,2026-04-19T07:00:26.731868
