__id,reportguid,officerguid,event_date_time,cr_or_event,event_class,event_class_description,district_of_occurrence,bureau,reason_counteract,reason_claim_injury,reason_protective_instrument,reason_firearm_discharge,reason_canine,reason_firearm_accidental,reason_officer_assaulted,reason_pointing,reason_physical_efforts,reason_animal_involved,reason_animalinvolvedhumane,reason_animalinvolvedvicious,animal_type,animaltypeother,animal_force_used,animal_force_used_other,activity_arrest,activity_defend,activity_demo,activity_eep,activity_warrant,activity_transport,activity_stop,activity_investigative,activity_swat_operation,activity_sert_operation,subj_race,subj_gender,subj_age,subj_age_unknown,subj_height,subj_weight,subj_alcohol,subj_drugs,subj_drug_type,subj_drug_type_other,subj_possible_mental_illness,subject_injury_bruise_soreness,subject_injury_broken_bones,subject_injury_laceration,subject_injury_bite,subject_injury_gunshot,subject_injury_taser_mark,suspect_injury_unrelated_to_police,subject_injury_none,subject_treated_decon,subject_treated_firstaid,subject_treated_police_firstaid,subject_treated_ems_firstaid,subject_treated_hospital,subject_treated_refused,subject_treated_none,subj_feet,subj_hands_fists,subj_strike,subj_handgun_pointed,subj_handgun_discharged,subj_knife,subj_oc_aerosol_pointed,subj_oc_aerosol_discharged,subj_shotgun_rifle_pointed,subj_shotgun_rifle_discharged,subj_vehicle,subj_pepperball_pointed,subj_pepperball_discharged,ofc_race,ofc_gender,ofc_age,ofc_district_unit_of_assignment,ofc_assaulted,ofc_ambushed,ofc_injury_bruise_soreness,ofc_injury_broken_bones,ofc_injury_laceration_abrasion,ofc_injury_bite,ofc_injury_gunshot,ofc_injury_taser_mark,ofc_injury_none,ofc_treated_decon,ofc_treated_firstaid,ofc_treated_police_firstaid,ofc_treated_ems_firstaid,ofc_treated_hospital,ofc_treated_refused,ofc_treated_none,ofc_asp,ofc_canine,ofc_cew_pointed,ofc_cew_discharged,ofc_flashlight,ofc_feet,ofc_hands_fists,ofc_strike,ofc_control_technique,ofc_non_compliant_escort,ofc_handgun_pointed,ofc_handgun_discharged,ofc_knife,ofc_oc_aerosol_pointed,ofc_oc_aerosol_discharged,ofc_shotgun_rifle_pointed,ofc_shotgun_rifle_discharged,ofc_vehicle,ofc_pepperball_pointed,ofc_pepperball_discharged,ofc_cew_cartridge,ofc_cew_stun,ofc_cew_point_of_impact,ofc_cew_point_of_impact_2,ofc_cew_of_cartridges,_row_index,_loaded_at
row-fsny~uwt5-jshb,E7439B1C-7CF7-4C6A-9CA4-49EF9DF485A5,8713EED2-4A70-4C97-A1D9-98E2AAB7CACF,2026/03/28 00:21:00.000000000,260013316,0812,ASSAULT & BATTERY - POLICE OFFICER,3D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,18,False,502,110,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,Black,Male,30,3D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24526,2026-05-04T22:46:56.008142
row-bjbf_stdm.ar5v,D83A509F-2349-4EDB-8D83-1280D174FF9D,B3FD1665-D64F-4754-81C4-1E5583370163,2026/04/22 18:20:00.000000000,260017277,2942,MENTAL TRANSPORT,5D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,White,Male,29,False,502,190,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Black,Male,22,5D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24527,2026-05-04T22:46:56.008142
row-jp2e~ei5a-t4qw,AD0E9CDB-DAAB-4C65-AD5A-096C1D082F00,CE352F78-6ECE-42E6-952E-37ADFB6CFF82,2026/03/29 20:00:00.000000000,260013542,2812,DRIVING UNDER THE INFLUENCE,3D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,34,False,510,154,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,44,3D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24528,2026-05-04T22:46:56.008142
row-x3st_agsu_9ghz,88372F3E-FBBF-4DA6-8222-6914D35ED945,A097730F-FEDB-4C9A-923A-6B74F852175B,2026/03/27 14:51:00.000000000,260013227,1833,CDS-POSS COCAINE& DERIVATIVES,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,50,False,511,185,f,t,Cocaine,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,27,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24529,2026-05-04T22:46:56.008142
row-33pm.wqx7_ywkd,DE91C7E7-FFF5-4563-9960-DE581C29C509,4B4156DB-753E-40B8-B132-33838F1C9827,2026/03/28 00:21:00.000000000,260013316,0812,ASSAULT & BATTERY - POLICE OFFICER,3D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,17,False,505,130,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,37,3D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24530,2026-05-04T22:46:56.008142
row-pgms_f4ez-f295,DE91C7E7-FFF5-4563-9960-DE581C29C509,3E4C2E13-DBFC-4E5B-83CE-A14D5709AA88,2026/03/28 00:21:00.000000000,260013316,0812,ASSAULT & BATTERY - POLICE OFFICER,3D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,17,False,505,130,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,Two or More,Male,25,3D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24531,2026-05-04T22:46:56.008142
row-bzy7.68ew.4ad2,DE91C7E7-FFF5-4563-9960-DE581C29C509,DDAADDF7-59FD-4ED7-99D0-2C28DE1DBB53,2026/03/28 00:21:00.000000000,260013316,0812,ASSAULT & BATTERY - POLICE OFFICER,3D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,17,False,505,130,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,Male,30,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24532,2026-05-04T22:46:56.008142
row-fvaf_reqz-3p79,30A96B36-9C51-40B3-A02B-24D92BB3D372,537EB113-04F4-440F-87CA-7D431D65BC7F,2026/04/10 19:51:00.000000000,260015451,2413,DISORDERLY CONDUCT,3D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,White,Male,25,False,507,130,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,30,3D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24533,2026-05-04T22:46:56.008142
row-hxrp~r2p2_tf95,A1C7DED3-9B6A-4AC1-91B5-775009090347,1F04EF59-088D-47DE-8377-9AE2DDB61DBE,2026/04/08 16:11:00.000000000,260015059,2413,DISORDERLY CONDUCT,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,31,False,500,140,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Unknown,Male,33,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24534,2026-05-04T22:46:56.008142
row-3yfg.h647_2acu,77A93D8F-DD9E-408D-8155-0EC6E50868B7,2F0998CE-0C63-4237-B0C2-A14FBA659821,2026/04/20 19:22:00.000000000,260016961,0311,ROB FIREARM - STREET,6D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,22,False,507,145,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,34,6D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24535,2026-05-04T22:46:56.008142
row-69jx.a4ha~6ppy,CC0622A2-5500-4518-8896-E7EDB302BE88,9CFCD00A-7E1F-4018-BE57-9C186FB948E3,2026/04/25 01:03:00.000000000,260017699,0814,ASSAULT & BATTERY OTHER DOMESTIC,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,28,False,508,150,t,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,47,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24536,2026-05-04T22:46:56.008142
row-i4xc-vcw3-vbry,1B159606-DBC4-429D-8786-CE2805805D8F,D8BAB79F-FDC7-4B54-88FE-21F78B4F5723,2026/03/30 21:24:00.000000000,260013711,1511,WEAPON CONCEALED HANDGUN,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,16,False,505,120,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,29,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24537,2026-05-04T22:46:56.008142
row-6ztq_s7hw.7ids,E7439B1C-7CF7-4C6A-9CA4-49EF9DF485A5,6C68B3EE-3D94-4E85-A933-75D0317121FA,2026/03/28 00:21:00.000000000,260013316,0812,ASSAULT & BATTERY - POLICE OFFICER,3D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,18,False,502,110,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,40,3D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24538,2026-05-04T22:46:56.008142
row-p29m_8kzz-79t6,AD0E9CDB-DAAB-4C65-AD5A-096C1D082F00,C9BBDD05-4413-43A0-A485-8C191F5D8DF2,2026/03/29 20:00:00.000000000,260013542,2812,DRIVING UNDER THE INFLUENCE,3D,PSB,f,f,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,34,False,510,154,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,White,Female,36,3D,t,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24539,2026-05-04T22:46:56.008142
row-yezg.brck_km6c,384A88E8-5BE6-4AEA-A2DA-5246301603C1,5BA5BFA5-069E-4A8C-BC5B-9FE8BE1D77AD,2026/04/20 19:22:00.000000000,260016961,0311,ROB FIREARM - STREET,6D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,25,False,503,125,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,White,Male,40,5D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24540,2026-05-04T22:46:56.008142
row-9xhr~yx7j-dq73,0A6B67AE-D1CD-41C1-B169-6F2A6B29A0DF,E48AA375-27E4-49ED-9FF6-199421B07975,2026/04/24 10:03:00.000000000,260017560,2938,POL INFORMATION,6D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Female,27,False,507,220,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,30,6D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24541,2026-05-04T22:46:56.008142
row-hkan_rrq6_s9re,59D9E661-DF81-4CC4-954A-3DA9AAE054AE,7143A4C6-4A63-499F-B5C7-8F5574B8E4AB,2026/04/07 01:06:00.000000000,260014790,0341,ROB STNG ARM - STREET,Out of County,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,f,f,f,f,f,f,f,t,f,f,Black,Male,21,False,509,160,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,29,4D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24542,2026-05-04T22:46:56.008142
row-5vg5-a84k~jejb,25938A59-D38F-4877-AD91-AEEE7630EA3B,60233DD2-AEB6-4EFD-BC79-E6FEEC12E5AE,2026/04/01 21:45:00.000000000,260014051,1833,CDS-POSS COCAINE& DERIVATIVES,Out of County,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,63,False,604,270,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,45,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24543,2026-05-04T22:46:56.008142
row-mm9n.esgs_528j,6911B53C-96BF-4831-9CA4-0160F557D7AC,169E3DE2-C686-4625-85F6-F23932DDF1CC,2026/04/18 18:08:00.000000000,260016663,2942,MENTAL TRANSPORT,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,Hispanic,Male,21,False,510,230,f,f,None,None,t,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,24,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24544,2026-05-04T22:46:56.008142
row-kiwi~rzsm~utmv,ABE0D25E-9E7A-4C0F-9D14-DF7B39391DC0,43EA18F9-3F91-4D33-91B1-256C87256117,2026/04/05 17:22:00.000000000,260014586,2413,DISORDERLY CONDUCT,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,43,False,510,190,t,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,39,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24545,2026-05-04T22:46:56.008142
row-csfw-u55r~kexc,A1C7DED3-9B6A-4AC1-91B5-775009090347,14E321C7-9D5F-4893-81C2-426E4C85FADF,2026/04/08 16:11:00.000000000,260015059,2413,DISORDERLY CONDUCT,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,31,False,500,140,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,42,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24546,2026-05-04T22:46:56.008142
row-f787.b7xh~d8mp,1B159606-DBC4-429D-8786-CE2805805D8F,B03D572E-A4E8-48B7-B166-A6BED08A673C,2026/03/30 21:24:00.000000000,260013711,1511,WEAPON CONCEALED HANDGUN,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,16,False,505,120,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,29,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24547,2026-05-04T22:46:56.008142
