__id,reportguid,officerguid,event_date_time,cr_or_event,event_class,event_class_description,district_of_occurrence,bureau,reason_counteract,reason_claim_injury,reason_protective_instrument,reason_firearm_discharge,reason_canine,reason_firearm_accidental,reason_officer_assaulted,reason_pointing,reason_physical_efforts,reason_animal_involved,reason_animalinvolvedhumane,reason_animalinvolvedvicious,animal_type,animaltypeother,animal_force_used,animal_force_used_other,activity_arrest,activity_defend,activity_demo,activity_eep,activity_warrant,activity_transport,activity_stop,activity_investigative,activity_swat_operation,activity_sert_operation,subj_race,subj_gender,subj_age,subj_age_unknown,subj_height,subj_weight,subj_alcohol,subj_drugs,subj_drug_type,subj_drug_type_other,subj_possible_mental_illness,subject_injury_bruise_soreness,subject_injury_broken_bones,subject_injury_laceration,subject_injury_bite,subject_injury_gunshot,subject_injury_taser_mark,suspect_injury_unrelated_to_police,subject_injury_none,subject_treated_decon,subject_treated_firstaid,subject_treated_police_firstaid,subject_treated_ems_firstaid,subject_treated_hospital,subject_treated_refused,subject_treated_none,subj_feet,subj_hands_fists,subj_strike,subj_handgun_pointed,subj_handgun_discharged,subj_knife,subj_oc_aerosol_pointed,subj_oc_aerosol_discharged,subj_shotgun_rifle_pointed,subj_shotgun_rifle_discharged,subj_vehicle,subj_pepperball_pointed,subj_pepperball_discharged,ofc_race,ofc_gender,ofc_age,ofc_district_unit_of_assignment,ofc_assaulted,ofc_ambushed,ofc_injury_bruise_soreness,ofc_injury_broken_bones,ofc_injury_laceration_abrasion,ofc_injury_bite,ofc_injury_gunshot,ofc_injury_taser_mark,ofc_injury_none,ofc_treated_decon,ofc_treated_firstaid,ofc_treated_police_firstaid,ofc_treated_ems_firstaid,ofc_treated_hospital,ofc_treated_refused,ofc_treated_none,ofc_asp,ofc_canine,ofc_cew_pointed,ofc_cew_discharged,ofc_flashlight,ofc_feet,ofc_hands_fists,ofc_strike,ofc_control_technique,ofc_non_compliant_escort,ofc_handgun_pointed,ofc_handgun_discharged,ofc_knife,ofc_oc_aerosol_pointed,ofc_oc_aerosol_discharged,ofc_shotgun_rifle_pointed,ofc_shotgun_rifle_discharged,ofc_vehicle,ofc_pepperball_pointed,ofc_pepperball_discharged,ofc_cew_cartridge,ofc_cew_stun,ofc_cew_point_of_impact,ofc_cew_point_of_impact_2,ofc_cew_of_cartridges,_row_index,_loaded_at
row-mrr3_qexe.qcg9,DD4CC07B-506F-4570-A223-44D2ECAB33F2,91F950B5-985D-4202-A29E-D70F69E3C27C,2026/02/28 20:12:00.000000000,260009074,0811,ASSAULT & BATTERY - CITIZEN,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,f,f,t,f,f,f,f,White,Female,63,False,503,150,t,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,Black,Male,36,5D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24610,2026-05-05T16:54:43.691882
row-yeh2.z89v~wg8z,C667B80C-EE1A-46F8-ACCB-A1B3E866C9FF,B2892EDD-5A82-4028-AB73-10A6A547AADD,2026/04/07 01:30:00.000000000,260014793,1413,VANDALISM-COMMERCIAL EST,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,White,Male,45,False,602,190,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,25,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24611,2026-05-05T16:54:43.691882
row-ncu6-xjhr-eb2d,DD4CC07B-506F-4570-A223-44D2ECAB33F2,4BDB3DCD-0515-4837-A52D-F3D77E3EFEB0,2026/02/28 20:12:00.000000000,260009074,0811,ASSAULT & BATTERY - CITIZEN,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,f,f,t,f,f,f,f,White,Female,63,False,503,150,t,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,Black,Female,29,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24612,2026-05-05T16:54:43.691882
row-6jfu_wv96.qxd5,35CB09E9-4EB1-41E6-8676-E443DD7EB5E1,C807DEB7-B7A7-41BB-8CDC-DE8065B72164,2026/04/08 23:40:00.000000000,260015122,2812,DRIVING UNDER THE INFLUENCE,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,28,False,506,165,t,t,Unknown,None,f,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,None,None,None,None,None,None,None,None,None,None,None,None,None,Black,Male,25,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24613,2026-05-05T16:54:43.691882
row-t8wz_z63h~kv7f,C667B80C-EE1A-46F8-ACCB-A1B3E866C9FF,C4A7E4AB-3C2F-46B1-A1F0-A562B0B3BE56,2026/04/07 01:30:00.000000000,260014793,1413,VANDALISM-COMMERCIAL EST,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,White,Male,45,False,602,190,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,23,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24614,2026-05-05T16:54:43.691882
row-hyfg~p493~za3z,DD4CC07B-506F-4570-A223-44D2ECAB33F2,A4FE3CDE-C8D2-4902-B17B-FE4A197F7260,2026/02/28 20:12:00.000000000,260009074,0811,ASSAULT & BATTERY - CITIZEN,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,f,f,t,f,f,f,f,White,Female,63,False,503,150,t,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,26,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24615,2026-05-05T16:54:43.691882
row-79xt.veir.9pen,DB4F1AE9-C4F3-43EB-94F9-F8D136EDBDD2,A8CB2882-E7AC-4757-BBDC-6790806AE6B9,2026/04/09 19:50:00.000000000,260015274,2942,MENTAL TRANSPORT,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,Black,Female,16,False,504,97,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,29,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24616,2026-05-05T16:54:43.691882
row-nn8b-9w6k.fgev,C667B80C-EE1A-46F8-ACCB-A1B3E866C9FF,B38848A0-7434-4A42-9E4D-D9FC4002952E,2026/04/07 01:30:00.000000000,260014793,1413,VANDALISM-COMMERCIAL EST,2D,SOB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,White,Male,45,False,602,190,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,Male,37,TOD,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24617,2026-05-05T16:54:43.691882
row-pmeq-k7ir~t5ed,C667B80C-EE1A-46F8-ACCB-A1B3E866C9FF,4025501A-4BAE-471A-A8FA-08192BD0D86D,2026/04/07 01:30:00.000000000,260014793,1413,VANDALISM-COMMERCIAL EST,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,White,Male,45,False,602,190,t,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,Male,25,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24618,2026-05-05T16:54:43.691882
row-tf9e-hema~3spn,26D1D471-4E27-46BB-B1F8-4683F7387B3B,8471DA4C-E1A2-46B3-A247-3D4B7849F914,2026/04/21 20:34:00.000000000,260012981,0112,HOMICIDE-SHARP INST,1D,SOB,f,f,t,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,f,f,f,f,f,t,f,Black,Male,15,False,506,130,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,42,SOD,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24619,2026-05-05T16:54:43.691882
