__id,reportguid,officerguid,event_date_time,cr_or_event,event_class,event_class_description,district_of_occurrence,bureau,reason_counteract,reason_claim_injury,reason_protective_instrument,reason_firearm_discharge,reason_canine,reason_firearm_accidental,reason_officer_assaulted,reason_pointing,reason_physical_efforts,reason_animal_involved,reason_animalinvolvedhumane,reason_animalinvolvedvicious,animal_type,animaltypeother,animal_force_used,animal_force_used_other,activity_arrest,activity_defend,activity_demo,activity_eep,activity_warrant,activity_transport,activity_stop,activity_investigative,activity_swat_operation,activity_sert_operation,subj_race,subj_gender,subj_age,subj_age_unknown,subj_height,subj_weight,subj_alcohol,subj_drugs,subj_drug_type,subj_drug_type_other,subj_possible_mental_illness,subject_injury_bruise_soreness,subject_injury_broken_bones,subject_injury_laceration,subject_injury_bite,subject_injury_gunshot,subject_injury_taser_mark,suspect_injury_unrelated_to_police,subject_injury_none,subject_treated_decon,subject_treated_firstaid,subject_treated_police_firstaid,subject_treated_ems_firstaid,subject_treated_hospital,subject_treated_refused,subject_treated_none,subj_feet,subj_hands_fists,subj_strike,subj_handgun_pointed,subj_handgun_discharged,subj_knife,subj_oc_aerosol_pointed,subj_oc_aerosol_discharged,subj_shotgun_rifle_pointed,subj_shotgun_rifle_discharged,subj_vehicle,subj_pepperball_pointed,subj_pepperball_discharged,ofc_race,ofc_gender,ofc_age,ofc_district_unit_of_assignment,ofc_assaulted,ofc_ambushed,ofc_injury_bruise_soreness,ofc_injury_broken_bones,ofc_injury_laceration_abrasion,ofc_injury_bite,ofc_injury_gunshot,ofc_injury_taser_mark,ofc_injury_none,ofc_treated_decon,ofc_treated_firstaid,ofc_treated_police_firstaid,ofc_treated_ems_firstaid,ofc_treated_hospital,ofc_treated_refused,ofc_treated_none,ofc_asp,ofc_canine,ofc_cew_pointed,ofc_cew_discharged,ofc_flashlight,ofc_feet,ofc_hands_fists,ofc_strike,ofc_control_technique,ofc_non_compliant_escort,ofc_handgun_pointed,ofc_handgun_discharged,ofc_knife,ofc_oc_aerosol_pointed,ofc_oc_aerosol_discharged,ofc_shotgun_rifle_pointed,ofc_shotgun_rifle_discharged,ofc_vehicle,ofc_pepperball_pointed,ofc_pepperball_discharged,ofc_cew_cartridge,ofc_cew_stun,ofc_cew_point_of_impact,ofc_cew_point_of_impact_2,ofc_cew_of_cartridges,_row_index,_loaded_at
row-xxap_y9mz-rzvs,0F3320F1-F294-4F62-BA77-8E7A2E36A94B,E2EE93AC-BC88-4CA7-BC18-50BF11FC04DB,2026/03/18 16:03:00.000000000,250053073,0711,AUTO THEFT - PASSENGER VEHICLE,3D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,22,False,508,150,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,26,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24234,2026-04-07T06:29:49.409364
row-mmkm_smkt.q9i3,B60CEB68-4F56-4101-9024-8262BBDAFC35,4FE115B9-3075-4BB8-B424-74472007BA23,2026/03/24 11:58:00.000000000,260012674,0613,LARCENY SHOPLIFTING OVER $200,1D,ISB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,19,False,505,140,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,43,MCD,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24235,2026-04-07T06:29:49.409364
row-3v5z~cxsz.6g3k,CD9158D7-150F-453F-AE58-30595387B8DB,46E9DC70-4D72-412B-BECD-D00DB43C2972,2026/03/18 12:10:00.000000000,260011755,2737,TRESPASSING,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,,True,508,185,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,Male,31,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24236,2026-04-07T06:29:49.409364
row-dd6x.ct88.6y2y,B26AF611-9F98-4C46-8754-51C175740536,2E57A4E1-5327-489F-BCFD-7ACE3129E983,2026/03/10 21:20:00.000000000,260008830,0711,AUTO THEFT - PASSENGER VEHICLE,3D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,24,False,506,149,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,31,1D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24237,2026-04-07T06:29:49.409364
row-rigg~az2p_rzft,5D7F1D98-D914-4C32-B899-D62A99F4EEC3,B719C6F3-6AA3-408B-889D-BE955DE8AA80,2026/03/15 03:25:00.000000000,260011276,0813,ASSAULT & BATTERY SPOUSE/PARTNER,5D,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,White,Male,39,False,600,195,t,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,White,Male,28,5D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,f,f,None,None,,24238,2026-04-07T06:29:49.409364
row-bpzz.622y-4ku6,2C99DF36-9961-41D7-9CD5-C09325041CF5,77A38731-487C-42F9-A359-1E35EB172674,2026/03/19 23:14:00.000000000,260012084,0814,ASSAULT & BATTERY OTHER DOMESTIC,2D,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,f,f,f,f,f,f,f,t,f,f,Hispanic,Male,28,False,506,155,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,Asian,Male,32,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24239,2026-04-07T06:29:49.409364
row-wfec-d5u3-3zhv,CD05DB03-E181-48D7-98D6-E5E2B6123C40,6E09C484-E53D-4698-BA86-2E86A1E62892,2026/03/07 01:43:00.000000000,260010097,2938,POL INFORMATION,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,f,f,f,f,t,f,f,Asian,Male,46,False,511,180,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,Male,25,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24240,2026-04-07T06:29:49.409364
row-gqb2~ejrr.g2gy,A88DF27A-A7C1-4EF4-948C-3EF6D65983FF,0602EB38-9C19-49A8-97D6-E601B247848F,2026/03/04 06:45:00.000000000,260009562,0414,AGG  ASSLT FIREARM OTHR DOMESTIC,3D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,17,False,603,160,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,37,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24241,2026-04-07T06:29:49.409364
row-yqnw-qxwp_bnpi,11FF6C0F-6969-4072-B5BF-69D986722EE5,E5B0BA4E-3355-4E73-A89C-59B7E4AD3594,2026/03/23 15:51:00.000000000,260012578,2737,TRESPASSING,3D,PSB,f,t,f,f,f,f,t,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,28,False,601,175,f,f,None,None,f,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,29,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24242,2026-04-07T06:29:49.409364
row-zf3c_74c8_ydf2,B26AF611-9F98-4C46-8754-51C175740536,5AB0CD84-6D7D-4EB6-87C1-C3C8ABDFAE61,2026/03/10 21:20:00.000000000,260008830,0711,AUTO THEFT - PASSENGER VEHICLE,3D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,24,False,506,149,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,35,1D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24243,2026-04-07T06:29:49.409364
row-mjfx_2rk8_9drr,F3FF8A45-10EC-4F14-9C32-9F6BC6C52319,A711AA60-0434-4422-9A94-1BE00DAA9DA4,2026/03/05 17:20:00.000000000,260009874,0431,AGG ASSLT OTHER WPN CITIZEN,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,39,False,604,175,t,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,32,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24244,2026-04-07T06:29:49.409364
row-drwr_uje9.9rus,2C11DC00-DB9E-4C96-B675-1270F1D6C902,1E2A7305-B3D4-4C60-BF6A-14EFF5BFBD8F,2026/01/14 11:19:00.000000000,260002220,2938,POL INFORMATION,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,f,f,f,f,f,f,f,Other,Male,18,False,509,124,f,f,None,None,f,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Female,45,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24245,2026-04-07T06:29:49.409364
row-vbr9.anjk_fwrh,94D42049-FC34-462D-BC77-6A40BC84998F,3853810A-9571-4290-A071-4B4855DC9456,2026/03/15 03:25:00.000000000,260011276,0813,ASSAULT & BATTERY SPOUSE/PARTNER,5D,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,f,f,f,f,f,f,f,t,f,f,White,Female,49,False,505,140,t,f,None,None,f,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,Black,Male,36,5D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,f,f,None,None,,24246,2026-04-07T06:29:49.409364
row-qzqc.74s2~bzzi,A88DF27A-A7C1-4EF4-948C-3EF6D65983FF,64163BB0-A629-4EA2-A991-85F2711F0F7B,2026/03/04 06:45:00.000000000,260009562,0414,AGG  ASSLT FIREARM OTHR DOMESTIC,3D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,17,False,603,160,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,White,Male,38,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24247,2026-04-07T06:29:49.409364
row-g8sm_6kgp~fyk9,A88DF27A-A7C1-4EF4-948C-3EF6D65983FF,349AD443-D984-4826-AC8B-DF4DE04828AE,2026/03/04 06:45:00.000000000,260009562,0414,AGG  ASSLT FIREARM OTHR DOMESTIC,3D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Black,Male,17,False,603,160,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,Hispanic,Male,38,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,f,f,None,None,,24248,2026-04-07T06:29:49.409364
row-jiyc.4nkc-u96y,3761CC49-48C0-4C79-9501-DD592F329586,05E0E279-60FF-4174-93AD-C6E738036D0F,2026/03/27 13:05:00.000000000,260013202,2938,POL INFORMATION,1D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,23,False,511,185,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,43,6D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24249,2026-04-07T06:29:49.409364
row-f4bb.8w3y.dxbm,2A289A43-2CDB-4CBE-9A1A-804B6965881A,1263E7DC-934D-4A8A-A6D0-8AA4300BFB69,2026/03/15 22:23:00.000000000,260011386,2942,MENTAL TRANSPORT,3D,PSB,f,f,f,f,f,f,f,t,f,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,Black,Male,16,False,511,180,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,White,Male,29,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24250,2026-04-07T06:29:49.409364
row-pk4m.ijw6.ujfa,5B00AEB4-1889-4BA9-B4A8-0C64E44B93F2,DE867DC8-57BA-4413-8C1F-07768DDA84B5,2026/03/13 22:50:00.000000000,260011138,2942,MENTAL TRANSPORT,2D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,White,Female,89,False,504,110,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,None,None,None,None,None,None,None,None,None,None,None,None,None,White,Male,39,2D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24251,2026-04-07T06:29:49.409364
row-rdh9-qqbm_xwq7,3761CC49-48C0-4C79-9501-DD592F329586,7F1D9ED6-2967-4A72-87B5-F3F15C1C93D5,2026/03/27 13:05:00.000000000,260013202,2938,POL INFORMATION,1D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,t,f,f,f,f,f,f,f,f,f,Hispanic,Male,23,False,511,185,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Male,48,6D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24252,2026-04-07T06:29:49.409364
row-3mva_qpws_h45g,41BC40BF-E3E7-4FA6-9C82-9EFEB353B526,571C51AE-457D-4969-AC70-E6FA0936620A,2026/03/09 23:40:00.000000000,260010497,2942,MENTAL TRANSPORT,3D,PSB,f,f,f,f,f,f,f,t,t,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,Black,Male,42,False,509,170,f,f,None,None,t,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Hispanic,Male,23,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,f,f,None,None,,24253,2026-04-07T06:29:49.409364
row-nfvx.9b54~h7ac,585B9AF9-B749-4413-9337-2341F7AE5038,5B744ADE-2E82-4DEA-A77D-6B9CE1589AC8,2026/03/08 13:38:00.000000000,260010267,1412,VANDALISM-MOTOR VEHICLE,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,Black,Male,27,False,510,180,f,t,Unknown,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Asian,Male,23,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24254,2026-04-07T06:29:49.409364
row-h29q.f7f6.myfb,F6E8F9B0-D47A-45ED-8AED-04704660FA44,C0388946-B694-4791-B60D-03215DD0AC74,2026/03/10 10:40:00.000000000,260010537,2942,MENTAL TRANSPORT,3D,PSB,f,f,f,f,f,f,f,f,t,f,f,f,None,None,None,None,f,f,f,t,f,f,f,f,f,f,Black,Female,47,False,505,180,f,f,None,None,t,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,White,Female,31,3D,f,f,None,None,None,None,None,None,t,None,None,None,None,None,None,t,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,f,f,None,None,,24255,2026-04-07T06:29:49.409364
